SAS_ID	PROJECT	PREDDECESSOR_MOM_ID	PREDECESSOR_SAS_ID	PREDECESSOR_TYPE	STORAGE_MANAGER	SPACE_USED	RA	DEC	SAPS	FREQ_RES	TIME_RES	CHANNEL_WIDTH	CLOCK	MAX_EXPOSURE	MIN_EXPOSURE	ANTENNA_SET	NR_STATIONS	NR_INT_STATIONS	NR_CORRELATED	DEMIXING
245377	LC1_014	431316	431316	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1078805504	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245379	LC1_014	431320	431320	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788102144	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245381	LC1_014	431324	431324	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788159488	2.02784583333E+002	3.0509166666700001E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245383	LC1_014	431328	431328	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788134912	2.12835416667E+002	5.2202777777800002E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245385	LC1_014	431332	431332	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1073139712	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	378	1
245387	LC1_014	431336	431336	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788030464	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245389	LC1_014	431340	431340	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788104192	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245391	LC1_014	431344	431344	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10759811072	2.02784583333E+002	3.0509166666700001E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	379	1
245393	LC1_014	431348	431348	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1078820352	2.12835416667E+002	5.2202777777800002E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245395	LC1_014	431352	431352	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788182016	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245397	LC1_014	431356	431356	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788102144	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245399	LC1_014	431360	431360	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788145152	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245401	LC1_014	431364	431364	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788174848	2.02784583333E+002	3.0509166666700001E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245403	LC1_014	431368	431368	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1073145344	2.12835416667E+002	5.2202777777800002E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	378	1
245405	LC1_014	431372	431372	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788194304	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245407	LC1_014	431376	431376	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788150272	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245409	LC1_014	431380	431380	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788237312	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245411	LC1_014	431384	431384	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788200448	2.02784583333E+002	3.0509166666700001E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245413	LC1_014	431388	431388	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1078820864	2.12835416667E+002	5.2202777777800002E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245415	LC1_014	431392	431392	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788212736	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245417	LC1_014	431396	431396	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10731357184	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	378	1
245419	LC1_014	431400	431400	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788176896	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245421	LC1_014	431404	431404	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788202496	2.02784583333E+002	3.0509166666700001E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245423	LC1_014	431408	431408	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788269056	2.12835416667E+002	5.2202777777800002E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245425	LC1_014	431412	431412	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788166656	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245427	LC1_014	431416	431416	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10759667712	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	379	1
245429	LC1_014	431420	431420	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1078816768	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245431	LC1_014	431424	431424	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1078816768	2.12835416667E+002	5.2202777777800002E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245433	LC1_014	431428	431428	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10759794688	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	379	1
245435	LC1_014	431432	431432	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1078811136	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245437	LC1_014	431436	431436	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10759764992	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	379	1
245439	LC1_014	431440	431440	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788168704	2.12835416667E+002	5.2202777777800002E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245441	LC1_014	431444	431444	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788221952	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245443	LC1_014	431448	431448	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788001792	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245445	LC1_014	431452	431452	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788125696	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245447	LC1_014	431456	431456	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788195328	2.12835416667E+002	5.2202777777800002E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245449	LC1_014	431460	431460	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788189184	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245451	LC1_014	431464	431464	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788017152	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245453	LC1_014	431468	431468	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10731326464	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	378	1
245455	LC1_014	431472	431472	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788227072	2.12835416667E+002	5.2202777777800002E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245457	LC1_014	431476	431476	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788190208	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245459	LC1_014	431480	431480	Beam Observation - 110-190 MHz	CasaStorageManagers	0.107879936	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245461	LC1_014	431484	431484	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1064609792	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	375	1
245463	LC1_014	431488	431488	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10731389952	2.12835416667E+002	5.2202777777800002E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	378	1
245465	LC1_014	431492	431492	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788192256	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245467	LC1_014	431496	431496	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10787999744	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245469	LC1_014	431500	431500	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1078802944	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245471	LC1_014	431504	431504	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788206592	2.4422083333300002E+001	3.3159722222200003E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245473	LC1_014	431508	431508	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788216832	2.12835416667E+002	5.2202777777800002E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245475	LC1_014	431512	431512	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10731389952	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	378	1
245477	LC1_014	431516	431516	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10787996672	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245479	LC1_014	431520	431520	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788105216	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245481	LC1_014	431524	431524	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1078823424	2.4422083333300002E+001	3.3159722222200003E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245483	LC1_014	431528	431528	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10731491328	2.12835416667E+002	5.2202777777800002E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	378	1
245485	LC1_014	431532	431532	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788184064	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245487	LC1_014	431536	431536	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1078801408	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245489	LC1_014	431540	431540	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788129792	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245491	LC1_014	431544	431544	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1078818304	2.4422083333300002E+001	3.3159722222200003E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245493	LC1_014	431548	431548	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1078823936	2.12835416667E+002	5.2202777777800002E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245495	LC1_014	431552	431552	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1078821888	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245497	LC1_014	431556	431556	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1078817792	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245499	LC1_014	431560	431560	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788166656	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245501	LC1_014	431564	431564	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788236288	2.4422083333300002E+001	3.3159722222200003E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245503	LC1_014	431568	431568	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788235264	2.12835416667E+002	5.2202777777800002E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245505	LC1_014	431572	431572	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788195328	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245507	LC1_014	431576	431576	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788194304	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245509	LC1_014	431580	431580	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788219904	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245511	LC1_014	431584	431584	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788202496	2.4422083333300002E+001	3.3159722222200003E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245513	LC1_014	431588	431588	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788212736	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245515	LC1_014	431592	431592	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788135936	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245517	LC1_014	431596	431596	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10759712768	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	379	1
245519	LC1_014	431600	431600	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10731405312	2.4422083333300002E+001	3.3159722222200003E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	378	1
245521	LC1_014	431604	431604	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788204544	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245523	LC1_014	431608	431608	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788110336	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245525	LC1_014	431612	431612	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10731220992	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	378	1
245527	LC1_014	431616	431616	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788200448	2.4422083333300002E+001	3.3159722222200003E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245529	LC1_014	431620	431620	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788128768	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245531	LC1_014	431624	431624	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788063232	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245533	LC1_014	431628	431628	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10787987456	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245535	LC1_014	431632	431632	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788030464	2.4422083333300002E+001	3.3159722222200003E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245537	LC1_014	431636	431636	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788134912	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245539	LC1_014	431640	431640	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788092928	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245541	LC1_014	431644	431644	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10787980288	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245543	LC1_014	431648	431648	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788064256	2.4422083333300002E+001	3.3159722222200003E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245545	LC1_014	431652	431652	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788128768	8.5651083333299994E+001	4.9851972222199997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245547	LC1_014	431656	431656	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10759691264	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	379	1
245549	LC1_014	431660	431660	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10787986432	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245551	LC1_014	431664	431664	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10787972096	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245553	LC1_014	431668	431668	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788061184	2.4422083333300002E+001	3.3159722222200003E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245555	LC1_014	431672	431672	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788073472	8.5651083333299994E+001	4.9851972222199997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245557	LC1_014	431676	431676	Beam Observation - 110-190 MHz	CasaStorageManagers	0.107880448	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245559	LC1_014	431680	431680	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788021248	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245561	LC1_014	431684	431684	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10787987456	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245563	LC1_014	431688	431688	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788067328	2.4422083333300002E+001	3.3159722222200003E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245565	LC1_014	431692	431692	Beam Observation - 110-190 MHz	CasaStorageManagers	0.1078811648	6.9268249999999995E+001	2.9670500000000001E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245567	LC1_014	431696	431696	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10759686144	8.5651083333299994E+001	4.9851972222199997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	379	1
245569	LC1_014	431700	431700	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788123648	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245571	LC1_014	431704	431704	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788036608	2.9986816666700003E+002	4.0733916666699997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245573	LC1_014	431708	431708	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10787987456	3.5085000000000002E+002	5.8814999999999998E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245575	LC1_014	431712	431712	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788169728	2.4422083333300002E+001	3.3159722222200003E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245577	LC1_014	431716	431716	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10788067328	6.9268249999999995E+001	2.9670500000000001E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	380	1
245579	LC1_014	431720	431720	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10759650304	8.5651083333299994E+001	4.9851972222199997E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	379	1
245581	LC1_014	431724	431724	Beam Observation - 110-190 MHz	CasaStorageManagers	0.10759723008	2.7738216666699998E+002	4.87463888889E+001	0	6103.515624	2.00278	3051.757812	200	179	179	HBA Dual Inner	38	0	379	1
