MOM_ID	SAS_ID	PROJECT	OBSERVATION_TYPE	SUCCESSOR_MOM_ID	SUCCESSOR_SAS_ID	SUCCESSOR_TYPE	STORAGE_MANAGER	SPACE_USED	RA	DEC	SAPS	CHANNELWIDTH	CLOCK	TIME_RES	MAX_EXPOSURE	MIN_EXPOSURE	ANTENNA_SET	NR_STATIONS	NR_INT_STATIONS	NR_CORRELATED	Size dysco compr [TB]	Expected compression time if LBA per subband	Expected compression time if HBA per subband	Expected compression time per dataset [HR]
126284	62409	Commissioning2012	Beam Observation - 10-90 MHz				LofarStorageManager	0,474056704	1,20283291666667E+002,8,3633083333333303E+001,6,9268208333333305E+001,9,4511250000000004E+001	2,0522861111111101E+001,2,2014500000000002E+001,2,9670527777777799E+001,2,266E+001	0,1,2,3	0,30517578125	200	1,0	14399	0	LBA Outer	32	0	44	0,123254743	1799,875	10439,275	21,99847222
128386	62772	Commissioning2012	Beam Observation - 10-90 MHz				LofarStorageManager	0,9060581376	1,26241041666667E+002,8,3633083333333303E+001,8,3633083333333303E+001,1,8770591666666701E+002,1,23404166666667E+002,1,5200004166666699E+002	1,9271083333333301E+001,2,2014500000000002E+001,2,2014500000000002E+001,1,2391111111111099E+001,4,8217500000000001E+001,7,5045555555555596E+000	0,1,2,3,4,5	0,30517578125	200	1,0	14399	0	LBA Outer	31	0	66	0,2355751158	1799,875	10439,275	32,99770833
128568	62950	Commissioning2012	Beam Observation - 10-90 MHz				LofarStorageManager	0,4246843392	1,31068041666667E+002,8,3633083333333303E+001,8,3633083333333303E+001,1,8770591666666701E+002,1,23404166666667E+002,1,5200004166666699E+002	1,8098611111111101E+001,2,2014500000000002E+001,2,2014500000000002E+001,1,2391111111111099E+001,4,8217500000000001E+001,7,5045555555555596E+000	0,1,2,3,4,5	0,30517578125	200	1,0	14399	0	LBA Outer	30	0	66	0,1104179282	1799,875	10439,275	32,99770833
128587	62958	Commissioning2012	Beam Observation - 110-190 MHz				LofarStorageManager	0,1257278669	1,31101791666667E+002,8,3633083333333303E+001,8,3633083333333303E+001,1,8770591666666701E+002,1,23404166666667E+002,1,5200004166666699E+002	1,8089916666666699E+001,2,2014500000000002E+001,2,2014500000000002E+001,1,2391111111111099E+001,4,8217500000000001E+001,7,5045555555555596E+000	0,1,2,3,4,5	0,30517578125	200	1,0	14399	0	HBA Dual	30	0	66	0,03268924539	1799,875	10439,275	191,3867083
129360	63038	Commissioning2012	Beam Observation - 10-90 MHz				LofarStorageManager	0,4527925248	1,3393066666666701E+002,8,3633083333333303E+001,8,3633083333333303E+001,1,8770591666666701E+002,1,5200004166666699E+002,1,8727791666666701E+002	1,73380277777778E+001,2,2014500000000002E+001,2,2014500000000002E+001,1,2391111111111099E+001,7,5045555555555596E+000,2,0524166666666699E+000	0,1,2,3,4,5	0,30517578125	200	1,0	14399	0	LBA Outer	31	0	66	0,1177260564	1799,875	10439,275	32,99770833
129367	63037	Commissioning2012	Beam Observation - 110-190 MHz				LofarStorageManager	0,1305560678	1,3394070833333299E+002,8,3633083333333303E+001,8,3633083333333303E+001,1,8770591666666701E+002,1,5200004166666699E+002,1,8727791666666701E+002	1,7335277777777801E+001,2,2014500000000002E+001,2,2014500000000002E+001,1,2391111111111099E+001,7,5045555555555596E+000,2,0524166666666699E+000	0,1,2,3,4,5	0,30517578125	200	1,0	14399	0	HBA Dual	31	0	66	0,03394457764	1799,875	10439,275	191,3867083
129576	63146	Commissioning2012	Beam Observation - 10-90 MHz				LofarStorageManager	0,4819820544	1,37806041666667E+002,8,3633083333333303E+001,8,3633083333333303E+001,1,8770591666666701E+002,1,5200004166666699E+002,1,8727791666666701E+002	1,6233083333333301E+001,2,2014500000000002E+001,2,2014500000000002E+001,1,2391111111111099E+001,7,5045555555555596E+000,2,0524166666666699E+000	0,1,2,3,4,5	0,30517578125	200	1,0	14399	0	LBA Outer	32	0	66	0,1253153341	1799,875	10439,275	32,99770833
129569	63145	Commissioning2012	Beam Observation - 110-190 MHz				LofarStorageManager	0,1404178534	1,37816E+002,8,3633083333333303E+001,8,3633083333333303E+001,1,8770591666666701E+002,1,5200004166666699E+002,1,8727791666666701E+002	1,6230138888888899E+001,2,2014500000000002E+001,2,2014500000000002E+001,1,2391111111111099E+001,7,5045555555555596E+000,2,0524166666666699E+000	0,1,2,3,4,5	0,30517578125	200	1,0	14399	0	HBA Dual	32	0	66	0,03650864189	1799,875	10439,275	191,3867083
131129	64178	Commissioning2012	Beam Observation - 10-90 MHz				LofarStorageManager	0,2263962624	1,57281791666667E+002,8,3633083333333303E+001,1,8727791666666701E+002	9,5047222222222203E+000,2,2014500000000002E+001,2,0524166666666699E+000	0,1,2	0,30517578125	200	1,0	14399	0	LBA Outer	31	0	33	0,05886302822	1799,875	10439,275	16,49885417
131234	64274	Commissioning2012	Beam Observation - 10-90 MHz				LofarStorageManager	0,2123387904	1,5911962500000001E+002,8,3633083333333303E+001,1,8770591666666701E+002	8,7837499999999995E+000,2,2014500000000002E+001,1,2391111111111099E+001	0,1,2	0,30517578125	200	1,0	14399	0	LBA Outer	30	0	33	0,0552080855	1799,875	10439,275	16,49885417
131230	64273	Commissioning2012	Beam Observation - 110-190 MHz				LofarStorageManager	0,604927488	1,59129083333333E+002,8,3633083333333303E+001,1,8770591666666701E+002	8,7799999999999994E+000,2,2014500000000002E+001,1,2391111111111099E+001	0,1,2	0,30517578125	200	1,0	14399	0	HBA Dual	30	0	33	0,1572811469	1799,875	10439,275	95,69335417
173855	74708	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	1,2340000000000001E+002	4,8217500000000001E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173857	74707	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	1,5721519000000001E+002,1,5642857125E+002,1,58108107916667E+002	5,8079999999999998E+001,5,5659999999999997E+001,6,05E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173861	74706	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	1,2340000000000001E+002	4,8217500000000001E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173863	74705	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	1,61772152083333E+002,1,6071428583333301E+002,1,62972972916667E+002	5,8079999999999998E+001,5,5659999999999997E+001,6,05E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173867	74704	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	1,2340000000000001E+002	4,8217500000000001E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173869	74703	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	1,6632911375E+002,1,65E+002,1,6783783791666701E+002	5,8079999999999998E+001,5,5659999999999997E+001,6,05E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173873	74702	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	2,12835833333333E+002	5,2202500000000001E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173875	74701	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	1,5721519000000001E+002,1,5642857125E+002,1,58108107916667E+002	5,8079999999999998E+001,5,5659999999999997E+001,6,05E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173879	74700	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	2,12835833333333E+002	5,2202500000000001E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173881	74699	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	1,61772152083333E+002,1,6071428583333301E+002,1,62972972916667E+002	5,8079999999999998E+001,5,5659999999999997E+001,6,05E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173885	74698	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	2,12835833333333E+002	5,2202500000000001E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173887	74697	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	1,6632911375E+002,1,65E+002,1,6783783791666701E+002	5,8079999999999998E+001,5,5659999999999997E+001,6,05E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173891	74696	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	2,12835833333333E+002	5,2202500000000001E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173893	74695	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	2,2235294124999999E+002,2,2421052624999999E+002,2,2E+002	7,0180000000000007E+001,6,7760000000000005E+001,7,2599999999999994E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173897	74694	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	2,12835833333333E+002	5,2202500000000001E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173899	74693	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	2,29411764583333E+002,2,30526315833333E+002,2,28E+002	7,0180000000000007E+001,6,7760000000000005E+001,7,2599999999999994E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173903	74692	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	2,12835833333333E+002	5,2202500000000001E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173905	74691	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	2,3647058833333301E+002,2,3684210541666701E+002,2,36E+002	7,0180000000000007E+001,6,7760000000000005E+001,7,2599999999999994E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173909	74690	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	2,77382186666667E+002	4,8746375416666702E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173911	74689	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	2,8148936166666698E+002,2,8181818166666699E+002,2,82E+002	5,082E+001,4,8399999999999999E+001,5,3240000000000002E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173915	74688	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	2,77382186666667E+002	4,8746375416666702E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173917	74687	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	2,8531914875000001E+002,2,8545454541666697E+002,2,86E+002	5,082E+001,4,8399999999999999E+001,5,3240000000000002E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173921	74686	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	2,77382186666667E+002	4,8746375416666702E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173923	74685	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	2,8914893625000002E+002,2,8909090916666702E+002,2,9E+002	5,082E+001,4,8399999999999999E+001,5,3240000000000002E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173927	74684	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	2,77382186666667E+002	4,8746375416666702E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173929	74683	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	2,2235294124999999E+002,2,2421052624999999E+002,2,2E+002	7,0180000000000007E+001,6,7760000000000005E+001,7,2599999999999994E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173933	74682	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	2,77382186666667E+002	4,8746375416666702E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173935	74681	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	2,29411764583333E+002,2,30526315833333E+002,2,28E+002	7,0180000000000007E+001,6,7760000000000005E+001,7,2599999999999994E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173939	74680	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	2,77382186666667E+002	4,8746375416666702E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173941	74679	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	2,3647058833333301E+002,2,3684210541666701E+002,2,36E+002	7,0180000000000007E+001,6,7760000000000005E+001,7,2599999999999994E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173945	74678	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	2,77382186666667E+002	4,8746375416666702E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173947	74677	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	2,8148936166666698E+002,2,8181818166666699E+002,2,82E+002	5,082E+001,4,8399999999999999E+001,5,3240000000000002E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173951	74676	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	2,77382186666667E+002	4,8746375416666702E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173953	74675	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	2,8531914875000001E+002,2,8545454541666697E+002,2,86E+002	5,082E+001,4,8399999999999999E+001,5,3240000000000002E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
173957	74674	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,8093696	2,77382186666667E+002	4,8746375416666702E+001	0	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	80	0,210436096	1799,875	10439,275	231,9838889
173959	74673	Commissioning2012	Interferometer - 110-190 MHz				LofarStorageManager	0,1743347712	2,8914893625000002E+002,2,8909090916666702E+002,2,9E+002	5,082E+001,4,8399999999999999E+001,5,3240000000000002E+001	0,1,2	0,30517578125	200	2,0	14399	0	HBA Dual Inner	33	0	240	0,04532704051	1799,875	10439,275	695,9516667
163411	68928	Commissioning2012	Beam Observation - 10-90 MHz				LofarStorageManager	0,3647367168	1,96983375E+002,8,3633083333333303E+001,8,3633083333333303E+001,2,5278416666666701E+002,1,39523541666667E+002	-7,2163611111111097E+000,2,2014500000000002E+001,2,2014500000000002E+001,4,9924999999999997E+000,-1,2095555555555601E+001	0,1,2,3,4	0,30517578125	200	1,0	14399	0	LBA Outer	19	0	235	0,09483154637	1799,875	10439,275	117,4918403
163442	68936	Commissioning2012	Beam Observation - 110-190 MHz				LofarStorageManager	0,9406255104	1,96980166666667E+002,8,3633083333333303E+001,8,3633083333333303E+001,2,5278416666666701E+002,1,39523541666667E+002	-7,2150555555555602E+000,2,2014500000000002E+001,2,2014500000000002E+001,4,9924999999999997E+000,-1,2095555555555601E+001	0,1,2,3,4	0,30517578125	200	1,0	14399	0	HBA Dual	19	0	235	0,2445626327	1799,875	10439,275	681,4526736
164623	69544	Commissioning2012	Beam Observation - 10-90 MHz				LofarStorageManager	0,4033896448	2,01572583333333E+002,8,3633083333333303E+001,8,3633083333333303E+001,2,5278416666666701E+002,1,39523541666667E+002	-9,0559444444444406E+000,2,2014500000000002E+001,2,2014500000000002E+001,4,9924999999999997E+000,-1,2095555555555601E+001	0,1,2,3,4	0,30517578125	200	1,0	14399	0	LBA Outer	20	0	235	0,1048813076	1799,875	10439,275	117,4918403
164617	69543	Commissioning2012	Beam Observation - 110-190 MHz				LofarStorageManager	0,9507397632	2,01582291666667E+002,8,3633083333333303E+001,8,3633083333333303E+001,2,5278416666666701E+002,1,39523541666667E+002	-9,0597777777777804E+000,2,2014500000000002E+001,2,2014500000000002E+001,4,9924999999999997E+000,-1,2095555555555601E+001	0,1,2,3,4	0,30517578125	200	1,0	14399	0	HBA Dual	19	0	235	0,2471923384	1799,875	10439,275	681,4526736
164805	69696	Commissioning2012	Beam Observation - 10-90 MHz				LofarStorageManager	0,661928448	2,0344399999999999E+002,8,3633083333333303E+001,1,8770591666666701E+002,2,5278416666666701E+002,1,39523541666667E+002	-9,7852777777777806E+000,2,2014500000000002E+001,1,2391111111111099E+001,4,9924999999999997E+000,-1,2095555555555601E+001	0,1,2,3,4	0,30517578125	200	1,0	14399	0	LBA Outer	23	0	235	0,1721013965	1799,875	10439,275	117,4918403
164799	69695	Commissioning2012	Beam Observation - 110-190 MHz				LofarStorageManager	0,1868160512	2,01582291666667E+002,8,3633083333333303E+001,1,8770591666666701E+002,2,5278416666666701E+002,1,39523541666667E+002	-9,0597777777777804E+000,2,2014500000000002E+001,1,2391111111111099E+001,4,9924999999999997E+000,-1,2095555555555601E+001	0,1,2,3,4	0,30517578125	200	1,0	14399	0	HBA Dual	23	0	235	0,04857217331	1799,875	10439,275	681,4526736
165431	70905	Commissioning2012	Beam Observation - 10-90 MHz				LofarStorageManager	0,6958522368	2,08168791666667E+002,8,3633083333333303E+001,8,3633083333333303E+001,2,5278416666666701E+002,1,39523541666667E+002	-1,1565250000000001E+001,2,2014500000000002E+001,2,2014500000000002E+001,4,9924999999999997E+000,-1,2095555555555601E+001	0,1,2,3,4	0,30517578125	200	1,0	14399	0	LBA Outer	28	0	235	0,1809215816	1799,875	10439,275	117,4918403
165425	70904	Commissioning2012	Beam Observation - 110-190 MHz				LofarStorageManager	0,1972373914	2,0817870833333299E+002,8,3633083333333303E+001,8,3633083333333303E+001,2,5278416666666701E+002,1,39523541666667E+002	-1,1568861111111101E+001,2,2014500000000002E+001,2,2014500000000002E+001,4,9924999999999997E+000,-1,2095555555555601E+001	0,1,2,3,4	0,30517578125	200	1,0	14399	0	HBA Dual	28	0	235	0,05128172175	1799,875	10439,275	681,4526736
165690	71504	Commissioning2012	Beam Observation - 10-90 MHz				LofarStorageManager	0,6903660544	2,10118458333333E+002,8,3633083333333303E+001,8,3633083333333303E+001,2,5278416666666701E+002,1,39523541666667E+002	-1,2271888888888901E+001,2,2014500000000002E+001,2,2014500000000002E+001,4,9924999999999997E+000,-1,2095555555555601E+001	0,1,2,3,4	0,30517578125	200	1,0	14399	0	LBA Outer	27	0	235	0,1794951741	1799,875	10439,275	117,4918403
165684	71503	Commissioning2012	Beam Observation - 110-190 MHz				LofarStorageManager	0,1999900877	2,1012841666666699E+002,8,3633083333333303E+001,8,3633083333333303E+001,2,5278416666666701E+002,1,39523541666667E+002	-1,22754722222222E+001,2,2014500000000002E+001,2,2014500000000002E+001,4,9924999999999997E+000,-1,2095555555555601E+001	0,1,2,3,4	0,30517578125	200	1,0	14399	0	HBA Dual	27	0	235	0,0519974228	1799,875	10439,275	681,4526736
